CALL_ID,DATE_TIME,TOPICID,SIG_GRADE,CNV_GRADE,APIN,ASX.DL,APHNUM,APHSET,APHTYP,BPIN,BSX.DL,BPHNUM,BPHSET,BPHTYP
01089,20030314_21:16:09,ENG06,4,4,7861,f.a,516942vol,,2,7637,f.a,817447fdx,,2
01090,20030314_21:49:14,ENG06,4,3,1352,f.a,214726ddn,,2,1489,f.a,262548nrd,,3
01091,20030315_14:15:11,ENG07,4,4,3597,f.a,770390ish,,2,3439,f.a,269353khl,,3
01092,20030315_14:16:05,ENG07,4,4,4541,f.a,828231lgb,,1,2029,m.a,770873fpi,,1
01093,20030315_18:13:14,ENG07,4,2.5,5242,f.a,510706sli,,1,3445,m.a,414690xld,,1
01094,20030315_18:21:09,ENG07,4,2.5,2117,f.a,559798gdv,,3,2034,f.a,719542hii,,2
01095,20030315_19:14:56,ENG07,4,4,9915,f.a,828659bgx,,2,6346,f.a,303202gbd,,3
01096,20030315_19:18:23,ENG07,4,4,2501,f.a,651636qex,,3,2725,f.a,405273cef,,2
01097,20030315_20:14:58,ENG07,4,4,7542,f.a,727525nrh,,3,9767,f.a,516942iem,,3
01098,20030315_21:49:22,ENG07,4,4,4955,f.a,404346vrh,,2,2694,f.a,770883gis,,1
01099,20030316_14:20:36,ENG08,4,4,3751,f.a,301502fbo,,1,7240,f.a,863370pbp,,1
01100,20030316_14:46:25,ENG08,4,4,6410,m.a,803285jkp,,3,4332,m.a,404755ero,,3
01101,20030316_16:21:19,ENG08,4,4,8023,m.a,801607ico,,2,3443,f.a,201666rps,,3
01102,20030316_18:20:03,ENG08,4,4,1761,f.a,858335cdf,,1,4928,m.a,310770ukt,,1
01103,20030316_21:44:45,ENG08,4,4,9618,f.a,936395kco,,3,1735,f.a,703620efi,,3
01104,20030317_01:13:17,ENG08,4,4,4631,f.a,323327rck,,3,1909,f.a,425836rpe,,2
01105,20030317_14:15:02,ENG09,4,4,6856,f.a,770944wfk,,3,3313,f.a,864297qkw,,2
01106,20030317_14:16:31,ENG09,4,2,7326,f.a,812936hio,,2,7055,m.a,770427hpi,,3
01107,20030317_15:16:01,ENG09,4,4,8140,f.a,773477ykc,,2,4077,f.a,708458fhr,,3
01108,20030317_15:17:08,ENG09,4,3,5567,f.a,662304hbn,,1,3823,f.a,972255udm,,2
01109,20030317_15:30:09,ENG09,4,4,9106,m.a,662304hbo,,1,7296,f.a,931520ecg,,2
01110,20030317_15:49:55,ENG09,4,2.5,3432,f.a,210344mdi,,2,3921,f.a,618222sny,,2
01111,20030317_15:59:24,ENG09,4,2.5,2451,m.a,734646fbb,,1,9190,f.a,209496dhr,,1
01112,20030317_16:03:57,ENG09,4,3,2929,f.a,281543ukt,,1,7750,f.a,813949pko,,2
01113,20030317_16:05:39,ENG09,4,4,9875,f.a,813264hbr,,2,3015,f.a,404509vko,,1
01114,20030317_16:17:23,ENG09,4,4,7733,m.a,520240teo,,1,1215,f.a,814797cks,,3
01115,20030317_16:44:17,ENG09,4,4,4112,f.a,248543fhd,,2,8208,f.a,205661kdq,,3
01116,20030317_16:53:34,ENG09,4,3,8406,m.a,806765csy,,3,1509,f.a,719336doi,,2
01117,20030317_17:05:17,ENG09,4,3,2481,f.a,281997xgy,,2,6613,f.a,763232krv,,1
01118,20030317_17:13:34,ENG09,4,4,5516,f.a,215570pic,,1,1675,m.a,404522fbk,,3
01119,20030317_17:20:52,ENG09,4,3,7721,f.a,310629mpy,,1,7243,f.a,209298ppu,,1
01120,20030317_17:28:44,ENG09,4,2.5,9703,m.a,702218okn,,1,9937,f.a,603837brx,,2
01121,20030317_17:32:38,ENG09,4,3.5,2020,f.a,503463kid,,2,7501,f.a,630553vcv,,2
01122,20030317_17:36:36,ENG09,4,3.5,5033,f.a,830217viv,,2,3302,f.a,214368oli,,2
01123,20030317_18:17:16,ENG09,4,4,2639,f.a,253858icr,,2,2090,f.a,806857nfc,,2
01124,20030317_18:20:18,ENG09,4,4,7787,f.o,435986dch,,3,3809,f.a,702696rbr,,2
01125,20030317_18:27:32,ENG09,4,4,8383,f.a,909278gjc,,3,7573,f.a,650325tjv,,3
01126,20030317_18:37:56,ENG09,4,3,3369,f.a,253475xkp,,3,1009,f.a,678754rnh,,1
01127,20030317_19:14:03,ENG09,4,4,5140,f.a,970243lrl,,2,2660,f.a,952253ecy,,1
01128,20030317_19:24:26,ENG09,4,2.5,5161,f.a,360897smi,,2,9684,f.a,734483ped,,2
01129,20030317_19:29:57,ENG09,4,4,6047,m.a,404584eqm,,3,8604,f.a,910259smv,,2
01130,20030317_19:45:19,ENG09,4,4,4475,f.a,617413vmo,,1,6838,f.a,406649fdl,,2
01131,20030317_19:59:33,ENG09,4,3.5,8765,f.a,941794isn,,2,8344,f.a,402484snf,,2
01132,20030317_20:17:08,ENG09,4,4,6492,f.a,412704hbu,,2,5894,m.o,770399kkr,,2
01133,20030317_20:18:27,ENG09,4,3,6740,f.a,503640efh,,2,7562,m.a,503358wmi,,1
01134,20030317_20:18:42,ENG09,4,2.5,7646,f.a,925846njt,,2,6914,f.a,770335sko,,1
01135,20030317_20:25:28,ENG09,4,4,2892,f.a,801815lqv,,1,9446,m.a,404550vkt,,1
01136,20030317_20:44:22,ENG09,4,4,9152,f.a,253835qcw,,2,7010,f.a,313885qbl,,2
01137,20030317_20:50:31,ENG09,4,3.5,5539,m.a,510540jon,,2,4368,f.a,760480ncs,,2
01138,20030317_20:58:07,ENG09,4,4,9504,f.a,530226qrs,,3,6730,f.a,503236gcv,,3
01139,20030317_21:15:17,ENG09,4,4,3169,m.a,608827wjr,,2,2831,m.a,507494fbq,,2
01140,20030317_21:16:06,ENG09,4,4,2977,f.a,314647gqn,,3,2140,f.a,972680rhr,,3
01141,20030317_21:16:48,ENG09,4,4,4912,m.a,813949pko,,2,4105,m.a,847332kqb,,3
01142,20030317_21:30:17,ENG09,4,3.5,6018,m.a,801377ccg,,2,9928,m.a,847724tgx,,3
01143,20030317_21:38:06,ENG09,4,3,7869,f.a,316554dps,,3,5535,f.a,503891xmb,,1
01144,20030317_21:52:15,ENG09,4,4,2682,m.a,612276qqn,,2,8021,m.a,512423teg,,1
01145,20030317_21:58:27,ENG09,4,3,1954,f.a,360521kqi,,1,3972,f.a,503493ire,,2
01146,20030317_22:00:26,ENG09,4,4,5814,m.a,727521sig,,2,6378,m.a,408396djq,,1
01147,20030317_22:02:29,ENG09,4,4,9696,f.a,480968wit,,3,7768,f.a,619692ggk,,2
01148,20030317_22:07:38,ENG09,4,3.5,8088,f.a,563289tmm,,2,6572,m.a,414332fcb,,2
01149,20030317_22:13:36,ENG09,2.5,4,1704,m.a,404521lgt,,3,1527,f.a,208543rjx,,2
01150,20030317_22:15:16,ENG09,4,4,1503,f.a,773988hjy,,1,8262,f.a,404794hhn,,3
01151,20030317_22:15:38,ENG09,4,4,7872,m.a,765832uqd,,3,3381,f.a,770451nme,,2
01152,20030317_23:03:49,ENG09,4,4,8761,f.a,901753hkc,,2,5770,f.a,323957nhh,,3
01153,20030317_23:13:34,ENG09,4,4,1024,f.a,615459eco,,3,1007,f.a,360753xku,,2
01154,20030317_23:19:59,ENG09,4,4,1788,f.a,858292kio,,2,1896,m.a,979847thn,,3
01155,20030317_23:23:52,ENG09,4,4,1937,m.a,619590ndb,,3,2291,f.a,503320erc,,1
01156,20030317_23:29:32,ENG09,4,4,3124,f.a,469371nbt,,1,2405,f.a,909336rlr,,2
01157,20030317_23:40:41,ENG09,4,4,3572,f.a,775626shf,,3,3626,m.o,310592pgi,,1
01158,20030317_23:52:10,ENG09,4,2.5,5253,m.a,503668rid,,3,5688,f.a,808263ehx,,3
01159,20030317_23:53:46,ENG09,4,3,5753,f.a,818293scn,,2,6365,f.o,928853cif,,1
01160,20030317_23:56:18,ENG09,4,3,6527,f.a,626744jdq,,3,6707,m.a,415457gly,,3
01161,20030318_00:01:54,ENG09,4,4,7129,m.a,510841xie,,2,7076,f.a,856482dko,,2
01162,20030318_00:39:00,ENG09,4,4,4926,m.a,206369wgq,,1,4699,f.a,972223qql,,2
01163,20030318_00:42:22,ENG09,4,3.5,6335,m.a,818244chx,,2,6455,f.o,808951squ,,3
01164,20030318_00:50:18,ENG09,4,3,6799,m.a,619224qhu,,3,7287,m.o,323222sbb,,3
01165,20030318_00:57:49,ENG09,4,2,8575,f.a,831425ykc,,2,8840,f.a,626289eki,,3
01166,20030318_01:01:19,ENG09,4,4,1302,f.a,972734wdm,,3,1146,m.a,713249qht,,1
01167,20030318_01:10:33,ENG09,4,4,3548,f.a,503232kqe,,2,3343,f.a,415479nes,,2
01168,20030318_01:12:25,ENG09,4,3.5,3699,f.a,925952tro,,2,3966,f.a,925691pih,,2
01169,20030318_01:13:46,ENG09,4,2.5,3500,f.a,360785thn,,2,3671,m.a,530934kpk,,2
01170,20030318_01:56:37,ENG09,4,4,4563,f.a,360834yex,,2,8240,f.a,650685xcj,,3
01171,20030318_14:13:07,ENG10,4,4,4821,m.a,404222frw,,3,1556,f.a,727393ims,,2
01172,20030318_14:15:41,ENG10,4,3,5953,f.a,727347kel,,2,4578,m.a,937886vbr,,2
01173,20030318_14:48:49,ENG10,4,2.5,8327,f.a,561439nnr,,3,2125,m.a,215545mky,,3
01174,20030318_15:12:36,ENG10,4,3,3529,f.a,409316uct,,2,8597,f.a,814392eek,,1
01175,20030318_15:46:04,ENG10,4,2.5,9949,f.a,813805bnf,,3,9308,m.a,813233ebe,,2
01176,20030318_16:19:01,ENG10,4,2.5,5918,f.a,614755yfg,,3,4542,f.a,319694rjx,,2
01177,20030318_16:21:53,ENG10,4,2.5,1255,f.a,919403fks,,2,9856,f.a,281596hpg,,2
01178,20030318_16:27:41,ENG10,4,3.5,4352,f.a,920887cbr,,3,9037,f.a,813949pko,,2
01179,20030318_16:45:57,ENG10,4,2,8836,m.a,678625rqw,,3,8103,f.a,912554ddh,,3
01180,20030318_17:13:58,ENG10,4,3.5,9686,f.a,201707vhs,,1,8149,m.a,678357jmb,,1
01181,20030318_17:42:38,ENG10,4,2,6776,f.a,510508icj,,1,3977,f.a,909952esg,,1
01182,20030318_17:55:57,ENG10,4,4,4550,f.a,281820veb,,2,2092,f.a,909864xhd,,2
01183,20030318_18:06:40,ENG10,4,3.5,7362,f.a,815777fjv,,2,5942,f.a,415810dqu,,1
01184,20030318_18:16:52,ENG10,4,4,1963,m.a,512832klk,,3,1807,f.a,215417pjw,,3
01185,20030318_18:46:42,ENG10,4,4,6114,f.a,512282imf,,3,3301,f.a,952942ibn,,2
01186,20030318_19:06:04,ENG10,4,3,5723,f.a,856662fgv,,2,7132,f.a,267307wrh,,1
01187,20030318_19:11:16,ENG10,4,4,7140,f.a,262251icj,,3,7463,f.a,912882scx,,3
01188,20030318_19:20:30,ENG10,4,4,8991,f.a,937258oem,,3,7585,f.a,701788bpd,,2
01189,20030318_19:46:56,ENG10,4,3.5,6040,m.a,720859coq,,2,2762,m.o,404767skk,,3
01190,20030318_20:46:07,ENG10,4,4,8328,f.a,434676tix,,2,8507,f.a,262358lew,,1
01191,20030318_20:46:08,ENG10,4,4,5797,f.a,404320lmd,,3,6067,m.o,561439nnr,,3
01192,20030318_20:47:15,ENG10,4,4,7878,f.a,503366hko,,3,1297,f.a,408528ucr,,2
01193,20030318_20:57:40,ENG10,4,4,2174,f.a,404312pdh,,1,7480,f.o,801371tfd,,3
01194,20030318_21:04:07,ENG10,4,4,3246,f.a,269782ydn,,3,9143,f.a,601268krk,,3
01195,20030318_21:46:43,ENG10,4,4,2467,f.a,812760ven,,1,3887,f.a,617787pql,,2
01196,20030318_21:57:55,ENG10,4,3.5,7831,f.a,818399wbx,,1,9843,f.a,559658cqe,,2
01197,20030318_22:14:08,ENG10,4,2.5,2349,m.a,703862kdm,,1,5571,m.a,631838hpt,,1
01198,20030318_22:34:09,ENG10,3.5,4,7093,f.a,253661ehm,,2,8071,f.a,337543cgp,,3
01199,20030318_23:12:52,ENG10,4,4,8445,f.a,217278rno,,2,1958,f.a,563263pdt,,3
01200,20030318_23:14:10,ENG10,4,4,3417,m.a,503263hdd,,3,1191,f.a,360256lkw,,2
01201,20030318_23:24:05,ENG10,4,4,3062,f.a,360676kpf,,2,3338,f.a,310679lhc,,2
01202,20030318_23:37:48,ENG10,4,4,7419,m.a,763493vgh,,3,6808,f.a,925609jof,,2
01203,20030318_23:45:21,ENG10,4,4,1975,m.a,979268sro,,3,1421,m.a,512495ghu,,3
01204,20030318_23:47:42,ENG10,4,4,2297,m.a,714724xef,,1,1960,f.a,360652hnd,,2
01205,20030318_23:52:40,ENG10,4,4,6898,f.a,630628vqh,,2,8612,m.a,323222mmt,,3
01206,20030318_23:55:02,ENG10,4,4,1311,m.a,530792qnb,,2,8736,f.a,661399jdx,,2
01207,20030319_00:12:32,ENG10,4,4,7964,m.o,509251vbn,,2,1124,f.a,931503fdx,,2
01208,20030319_00:20:50,ENG10,4,4,1744,f.a,504733qgw,,2,9209,f.a,801370bdh,,2
01209,20030319_00:30:05,ENG10,4,3,9219,f.a,815440xbv,,1,7429,m.a,979695you,,2
01210,20030319_00:41:04,ENG10,4,4,3745,f.a,618542gmx,,2,3458,m.o,832978kpx,,1
01211,20030319_00:54:12,ENG10,4,4,4137,f.a,714749qow,,1,8334,m.a,541296pmh,,3
01212,20030319_01:01:24,ENG10,4,3.5,6122,f.a,650344rbs,,3,4073,m.a,562883cgt,,1
01213,20030319_14:13:18,ENG11,4,4,1400,f.a,727866xmj,,3,6561,f.a,941350sfj,,1
01214,20030319_14:14:40,ENG11,4,4,3255,f.a,607273njv,,3,4386,f.a,586718dbj,,1
01215,20030319_15:13:35,ENG11,4,4,5742,f.a,773975jol,,3,3954,f.a,972262cjj,,3
01216,20030319_15:46:41,ENG11,4,4,3353,m.a,763441epy,,2,5542,f.a,815802ecs,,3
01217,20030319_17:49:21,ENG11,4,4,6506,f.a,775246sgh,,2,9675,f.a,617352hqr,,2
01218,20030319_18:55:16,ENG11,4,4,3797,m.a,215386ukr,,2,8860,f.a,757485vqd,,3
01219,20030319_20:12:32,ENG11,4,4,8639,f.a,727323jgr,,2,6158,f.a,919466moi,,3
01220,20030319_20:12:47,ENG11,4,4,3210,f.a,215417cpb,,3,6524,f.a,610738qnf,,2
01221,20030319_20:13:59,ENG11,4,4,8450,f.a,304766sop,,3,5537,f.a,718798cee,,3
01222,20030319_20:17:26,ENG11,4,4,3125,f.a,425488kkv,,3,4721,m.a,415867rpx,,1
01223,20030319_20:46:06,ENG11,4,4,1156,f.a,604255vku,,3,2856,f.a,912882scx,,3
01224,20030319_21:12:29,ENG11,4,4,3571,f.a,636343fse,,3,2776,f.o,903468cjf,,2
01225,20030319_21:13:22,ENG11,4,4,5059,f.a,301904ulr,,1,3567,f.a,773307ehr,,1
01226,20030319_21:52:01,ENG11,4,4,7837,f.a,512918mes,,2,8526,f.a,712756fjt,,3
01227,20030319_22:14:43,ENG11,4,4,8746,m.a,727593mdq,,2,7304,f.a,309344mde,,3
01228,20030319_22:57:52,ENG11,4,4,5009,f.a,469287nft,,3,3198,f.a,405376meq,,3
01229,20030319_23:15:07,ENG11,4,4,1657,f.a,516319cso,,1,4777,f.a,602993hsk,,2
01230,20030319_23:36:23,ENG11,4,4,9139,m.a,801343mfx,,2,3371,f.a,509529vgy,,3
01231,20030321_16:16:09,ENG12,4,4,9300,f.a,816779nix,,2,1845,m.a,267475qqp,,1
01232,20030321_16:18:15,ENG12,4,4,8811,f.o,417206wrv,,3,9697,f.a,770319rbo,,3
01233,20030321_16:45:39,ENG12,4,3,7353,f.a,937596dkv,,2,4013,m.a,801792xhx,,3
01234,20030321_16:50:57,ENG12,4,4,7523,f.a,205251tbo,,2,1743,f.a,813632xoy,,2
01235,20030321_17:12:58,ENG12,4,4,7347,f.a,614402qbf,,1,4949,f.a,904509wci,,1
01236,20030321_17:32:53,ENG12,4,3.5,3008,f.a,805485rll,,3,5998,f.a,319498bjs,,2
01237,20030321_18:44:20,ENG12,4,4,9511,f.a,773859qbk,,1,2094,f.a,469867hrf,,1
01238,20030321_19:18:20,ENG12,4,4,2186,f.a,785375rms,,1,6284,f.a,469831ljs,,1
01239,20030321_20:14:46,ENG12,3,1.5,7439,f.a,404827fbj,,3,1461,m.a,941739trx,,2
01240,20030321_20:14:47,ENG12,4,4,5836,f.a,678289eei,,3,9743,f.a,478971wnv,,3
01241,20030321_20:57:41,ENG12,4,4,6798,f.a,806747hqv,,3,1860,f.a,619698bmd,,2
01242,20030321_21:14:39,ENG12,4,4,5793,f.a,512295irv,,2,1859,f.a,952926wii,,2
01243,20030321_22:12:50,ENG12,4,4,2258,m.a,801414rjm,,1,6002,f.a,239458xio,,3
01244,20030321_22:15:12,ENG12,4,3.5,3275,f.a,315727nmr,,1,9350,f.a,715342cej,,2
01245,20030321_22:20:14,ENG12,4,4,2070,f.a,405381ggn,,2,4937,f.a,319398scm,,3
01246,20030321_23:12:17,ENG12,4,4,2398,f.a,213483vpl,,2,3408,f.a,618922fmn,,1
01247,20030321_23:17:17,ENG12,4,4,7346,f.a,817860drl,,2,7259,m.a,604872gge,,2
01248,20030321_23:18:43,ENG12,4,4,7983,m.a,805388trv,,3,8027,m.o,323256ffg,,2
01249,20030321_23:20:39,ENG12,4,4,9762,m.o,630351epw,,3,8630,f.a,216382ykj,,3
01250,20030322_00:22:35,ENG12,4,4,9952,f.a,714528iml,,2,3300,f.a,505363cmd,,1
01251,20030322_14:12:13,ENG13,4,4,4204,f.a,330374ncw,,3,5250,f.a,609723jdf,,2
01252,20030322_15:14:06,ENG13,4,4,1661,f.a,507377yec,,2,9587,m.a,309678gfk,,1
01253,20030322_15:46:39,ENG13,4,2,9512,f.a,972567shi,,1,7827,f.a,256476pbj,,1
01254,20030322_15:48:30,ENG13,4,4,8165,f.a,727784vgq,,2,1771,m.a,617780esh,,1
01255,20030322_17:13:24,ENG13,4,4,7004,f.a,760240fic,,3,8760,f.a,678698dcb,,1
01256,20030322_17:46:39,ENG13,4,4,7475,f.a,707840nbp,,2,3184,m.a,406222peb,,1
01257,20030322_18:20:56,ENG13,4,4,6794,m.o,503267wnj,,1,3283,f.a,253230mhi,,1
01258,20030322_18:53:18,ENG13,4,4,5848,m.a,714222fei,,1,3991,f.a,501529rbp,,1
01259,20030322_20:13:33,ENG13,4,4,1138,f.a,425836wet,,2,3892,f.a,818343xgt,,2
01260,20030322_20:15:26,ENG13,4,3.5,5278,f.a,336431gqo,,2,7108,m.a,215746iet,,3
01261,20030322_22:19:40,ENG13,4,4,3801,m.a,619468uqq,,2,4027,f.a,402259lhp,,3
01262,20030322_22:44:50,ENG13,4,3.5,5968,m.a,801277ueo,,3,5157,f.a,619468uqq,,2
01263,20030322_23:25:40,ENG13,4,4,3589,f.a,619468uqq,,2,9443,f.o,213399jce,,1
01264,20030322_23:57:57,ENG13,4,4,5153,f.a,510739fmy,,2,8427,f.a,580250odw,,2
01265,20030323_00:45:26,ENG13,4,4,7040,m.a,510655xpn,,3,9229,f.a,773769obl,,2
01266,20030323_01:38:58,ENG13,4,4,4522,f.a,503224omq,,2,3482,f.o,949387tkr,,2
01267,20030323_15:50:19,ENG14,3.5,4,6020,f.a,317850jgk,,1,8569,f.a,304279sgl,,1
01268,20030323_20:13:34,ENG14,4,3.5,8939,f.a,407862ehs,,2,5937,f.a,813985dlo,,2
01269,20030323_22:16:08,ENG14,4,3.5,1285,m.o,315478ujm,,3,2685,f.a,319247fbl,,2
01270,20030323_23:51:33,ENG14,4,2.5,1094,f.a,818795cjv,,1,8635,f.a,815557kjy,,1
01271,20030324_14:13:42,ENG15,4,3.5,8185,f.a,419478fif,,3,2476,f.a,570488vnk,,2
01272,20030324_14:48:10,ENG15,4,4,7405,f.a,843852yrb,,2,8850,f.a,616878hdo,,2
01273,20030324_15:45:36,ENG15,4,4,9522,m.a,317506efo,,1,6086,f.a,940321okp,,2
01274,20030324_15:45:52,ENG15,4,4,2241,f.a,304527igw,,3,9663,m.a,815479dsn,,2
01275,20030324_16:12:31,ENG15,4,4,1203,f.a,505899fqm,,2,8396,f.a,719630mdg,,2
01276,20030324_16:13:51,ENG15,4,4,9927,f.a,480430vcn,,1,1382,m.a,480855cek,,3
01277,20030324_16:47:53,ENG15,4,4,3531,f.a,602327ybq,,1,8417,f.a,847265ome,,2
01278,20030324_16:49:50,ENG15,4,2.5,5226,f.a,320251kcw,,1,2863,f.a,865992jdr,,3
01279,20030324_17:12:42,ENG15,4,4,1364,f.a,407657mmm,,2,3507,m.a,773947wlo,,3
01280,20030324_17:13:48,ENG15,4,4,1430,f.a,678450fdi,,3,9148,f.a,604876yhi,,2
01281,20030324_18:13:18,ENG15,4,3,2331,m.a,469867hrb,,1,3454,f.a,217759inp,,3
01282,20030324_18:16:45,ENG15,4,4,1984,f.a,740992gkc,,2,1162,f.a,252443kgb,,3
01283,20030324_20:14:05,ENG15,4,4,8312,f.a,570594vcj,,1,8291,f.a,410692blc,,3
01284,20030324_20:45:51,ENG15,4,3.5,3549,f.a,404252slg,,3,5440,f.a,727536cep,,3
01285,20030324_20:48:01,ENG15,4,4,6033,f.a,954962qic,,2,8306,f.a,201928odn,,2
01286,20030324_21:04:49,ENG15,4,4,3167,f.a,216464wpi,,2,7589,m.o,203532wcu,,2
01287,20030324_21:15:53,ENG15,4,4,5151,f.a,972539isi,,2,4960,f.a,336368mdm,,2
01288,20030324_21:25:02,ENG15,4,4,9088,m.a,985873hlx,,3,1801,m.a,319594jhv,,1
01289,20030324_22:13:02,ENG15,4,4,7545,m.a,516410lft,,1,2709,f.a,435797mmd,,2
01290,20030324_22:13:22,ENG15,4,4,8143,f.o,215417bjj,,3,6274,f.a,678526odl,,2
01291,20030324_22:14:59,ENG15,4,4,4450,m.a,404228dhs,,3,7212,f.a,617859yfy,,2
01292,20030324_23:16:21,ENG15,4,4,6643,f.a,775324llc,,2,7947,f.a,651213dcg,,3
01293,20030324_23:33:39,ENG15,4,4,8422,f.a,217766llm,,1,6978,m.a,818546dqo,,3
01294,20030324_23:47:24,ENG15,4,4,1595,f.a,707575ndc,,2,4605,f.a,817801rjb,,2
01295,20030325_00:31:06,ENG15,4,3.5,6444,f.a,254527til,,2,8486,m.a,707864lmr,,3
01296,20030325_00:57:39,ENG15,4,4,8492,f.a,253630tbn,,3,7046,m.o,858794hpq,,2
01297,20030325_01:12:56,ENG15,4,3.5,4632,m.a,415336csf,,1,8311,f.a,760728jqt,,2
01298,20030325_14:15:15,ENG16,4,3.5,3926,f.a,919402mcr,,3,3384,f.a,315672rrl,,3
01299,20030325_15:48:47,ENG16,4,4,5087,f.a,727323uho,,3,4092,f.a,502412cqb,,2
01300,20030325_15:50:36,ENG16,4,4,8099,m.a,215417hnp,,3,1778,f.a,212352fej,,2
01301,20030325_16:20:34,ENG16,4,4,4498,f.a,815433goq,,3,7430,f.a,251463sfd,,1
01302,20030325_17:16:11,ENG16,4,4,8368,f.a,562421fds,,2,2040,m.a,919402mcr,,3
01303,20030325_17:46:41,ENG16,4,2.5,9539,f.a,323496qjq,,1,3179,m.a,864710gri,,1
01304,20030325_17:47:27,ENG16,4,4,8781,f.a,559907occ,,1,3558,m.o,561697yfu,,3
01305,20030325_20:01:23,ENG16,4,4,3059,f.a,858451bsd,,3,8387,f.a,412766rgh,,2
01306,20030325_20:15:16,ENG16,4,3.5,1169,f.a,276650sfb,,2,1424,f.a,724309rqb,,1
01307,20030325_21:13:22,ENG16,4,4,1728,m.a,903593tfk,,2,7734,m.a,573221qgk,,2
01308,20030325_22:44:03,ENG16,4,4,2990,f.a,480835xdq,,2,9279,f.a,404918cfp,,1
01309,20030325_23:14:52,ENG16,4,4,4557,f.a,503649yoh,,2,4430,f.a,312664yrt,,3
01310,20030325_23:49:41,ENG16,4,4,7406,f.a,563964jfm,,3,5186,f.a,404358poe,,1
01311,20030326_14:13:22,ENG17,4,4,5300,f.a,248853cfs,,2,8502,f.a,770987clm,,3
01312,20030326_14:13:24,ENG17,4,4,2310,m.a,727867mrl,,2,2263,f.a,727393ypy,,2
01313,20030326_15:13:20,ENG17,3.5,3.5,9129,f.a,952997dox,,2,6111,f.a,318393qjv,,1
01314,20030326_15:14:51,ENG17,4,4,1425,f.a,815478bob,,3,6148,f.a,813684pgl,,2
01315,20030326_15:51:23,ENG17,4,4,3109,f.a,404969ggs,,3,8835,f.a,678793fbf,,1
01316,20030326_17:51:44,ENG17,4,4,4333,f.a,318640nhn,,3,7302,m.a,972860jio,,3
01317,20030326_18:45:47,ENG17,4,4,4662,m.a,215868qei,,1,9634,f.o,515572gji,,3
01318,20030326_20:44:59,ENG17,4,4,4893,f.a,415225chc,,1,5631,f.a,716945odo,,2
01319,20030326_22:12:08,ENG17,4,4,4442,m.a,215417hpr,,3,9068,f.a,319337ghh,,2
01320,20030326_22:13:45,ENG17,4,4,6543,m.a,404786omi,,1,6113,m.a,215417xpw,,3
01321,20030326_22:19:39,ENG17,4,4,8519,f.a,785246kgw,,3,7075,f.a,601856cny,,2
01322,20030326_22:47:04,ENG17,4,4,7626,f.a,770981qdo,,3,4053,m.a,801371xij,,3
01323,20030327_14:13:25,ENG18,4,4,7336,f.a,404366jcb,,2,7789,m.a,704609mgj,,1
01324,20030327_16:13:17,ENG18,4,4,9212,m.a,770410ymi,,3,1399,f.a,970581few,,3
01325,20030327_16:19:44,ENG18,4,3.5,3314,f.a,270887udx,,3,7836,f.a,610279vlj,,2
01326,20030327_17:12:41,ENG18,4,3.5,2141,m.a,215417vpy,,3,1534,f.a,734764xre,,3
01327,20030327_18:20:08,ENG18,4,4,3361,f.a,503263cdw,,2,6429,m.a,859333nnq,,1
01328,20030327_19:23:08,ENG18,4,3.5,9281,m.a,207897xik,,2,8587,f.a,760743idm,,3
01329,20030327_20:14:09,ENG18,4,4,3637,f.a,703932ejo,,1,2918,f.a,814797cks,,3
01330,20030327_21:22:08,ENG18,4,2.5,3847,f.a,503963drt,,2,6283,m.a,619468uqq,,2
01331,20030327_22:13:21,ENG18,4,4,4961,f.a,203506dpi,,1,1524,m.a,352383rou,,3
01332,20030328_15:11:27,ENG19,4,3.5,3939,m.a,217415ljn,,1,3340,f.a,405324rfg,,2
01333,20030328_15:21:12,ENG19,4,2.5,3856,f.a,914438qfd,,1,9569,f.a,956797ejq,,3
01334,20030328_23:28:23,ENG19,4,4,9890,f.a,805983ibp,,3,9830,f.a,319248gds,,2
01335,20030328_23:48:38,ENG19,4,4,4095,m.a,801371xij,,3,9553,f.o,604855lcf,,3
01336,20030329_14:48:25,ENG20,4,4,1426,f.a,301675pgn,,1,1655,f.a,770419fes,,2
01337,20030329_17:13:55,ENG20,4,4,3179,m.a,864710gri,,1,9761,f.a,408781obh,,1
01338,20030330_00:21:51,ENG20,4,4,1928,m.o,832567ofr,,3,7056,f.a,801371qlt,,2
01339,20030330_23:10:29,ENG21,4,4,4850,m.o,217417lkp,,1,5847,f.a,217493vqe,,1
01340,20030414_19:32:49,ENG22,4,4,9971,f.o,215573xqp,,3,4450,f.a,404228dhs,,
01341,20030416_17:22:40,ENG22,4,4,1122,f.a,503768dpl,,2,3062,f.a,580355bry,,
01342,20030416_17:25:18,ENG22,4,4,3840,f.a,713645fhg,,2,3720,m.a,416531kcr,,3
01343,20030416_17:30:06,ENG22,4,4,5171,m.a,404627orh,,3,5645,f.a,303905bni,,1
01344,20030416_17:39:10,ENG22,4,4,9109,m.a,503560tfq,,1,8756,f.a,609413sdi,,1
01345,20030416_17:45:48,ENG22,4,4,84517,m.a,425706bso,,1,94663,m.a,856694cdc,,2
01346,20030416_17:55:04,ENG22,4,4,72410,f.a,206543ulc,,3,64613,f.a,512448rcn,,3
01347,20030416_18:03:35,ENG22,4,4,2077,m.a,919420ybk,,2,5679,f.a,920756khq,,2
